Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Benin,BEN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-5.98637219087026,-4.95114258782902,-6.44148126454473,-7.80453859413983,-7.10582688020929,-7.63814750736755,-9.34951809935988,-12.1064442202239,-9.74194419289292,-9.65528650007847,-9.28474378366091,-10.0468155355971,-12.4157471786854,-10.2881913122997,-15.1778922311151,-18.8847361060182,-18.0372650893119,-18.6018802903837,-18.020276224456,-19.5054092038873,-21.5055938406574,-28.0283711758665,-22.3152637145293,-17.8134335029429,-11.352552849487,-12.9959812703382,-15.9395758071977,-15.6830789744695,-18.2793496056772,-11.3095093963336,-7.3575761238337,-9.33974471005403,-10.2624497055636,-10.4530330601494,-7.74644201896591,-9.06225500496933,-3.52016833646983,-4.35936042248679,-5.40774619613026,-8.37272756433197,-6.13754640337354,-8.52001301611503,-4.31520097976713,-4.32763605726718,-2.87587920468453,-2.12865122698031,-3.65884728692718,-5.02807792209785,-3.49391873695689,-4.84669538420423,-5.28676381518234,-5.51772580559703,-2.94326304508683,-4.05906119456361,-2.40659269318999,-7.31541076286973,-3.77335219543113,-7.06540739508102,-7.25254094353889,-4.42027792713439,-5.08829252156787
Benin,BEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.1102860037387,9.53463213652839,9.95930446110375,11.6258988070834,12.2431651526909,14.9057105712226,16.1960629695616,19.7722662705327,19.0765867798385,21.4285057250714,24.4613236152013,27.8326141260428,26.800149392693,25.9501669628164,29.4946483665807,33.4129820337852,31.0285113990042,34.7807829045215,34.5453644374484,37.0217886787244,37.3221067200717,43.9588716369158,40.0862995442378,31.577722696885,30.9319281707312,36.6485996242477,32.6154967527009,30.9506070946336,32.0830888173539,24.8049383776371,26.5388791344867,30.3422307728013,33.5015977552095,32.917416096905,36.0734606362612,36.4311975077222,30.0189798910533,31.5354950169417,32.5006857471368,31.3822583591138,26.742848952329,28.3885918276674,24.0418117580991,22.9719333073503,21.389426770597,20.6122912074473,21.7167729998912,27.0709310375342,25.6346390032369,24.7746622235924,28.3588118822374,26.3673773087186,26.8399999121001,31.6296265138756,33.8374338168225,32.0358619739087,31.3801402666294,34.2710021769642,34.5486297292213,34.0508051206822,24.9607629492202
Benin,BEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,6.12391381286847,4.58348954869937,3.51782319655902,3.8213602129436,5.13733827248161,7.2675630638551,6.84654487020172,7.66582205030885,9.33464258694558,11.773219224993,15.1765798315404,17.7857985904456,14.3844022140076,15.6619756505168,14.3167561354656,14.528245927767,12.9912463096923,16.1789026141378,16.5250882129923,17.5163794748371,15.8165128794143,15.9305004610493,17.7710358297085,13.7642891939421,19.5793753212443,23.6526183539095,16.6759209455033,15.2675281201641,13.8037392116767,13.4954289813034,19.181303010653,21.0024860627473,23.2391480496458,22.4643830367555,28.3270186172953,27.3689425027528,26.4988115545834,27.1761345944549,27.0929395510065,23.0095307947819,20.6053025489554,19.8685788115524,19.726610778332,18.6442972500831,18.5135475659125,18.483639980467,18.057925712964,22.0428531154363,22.14072026628,19.9279668393882,23.0720480670551,20.8496515031216,23.8967368670133,27.570565319312,31.4308411236325,24.7204512110389,27.6067880711982,27.2055947818832,27.2960887856824,29.6305271935478,19.8724704276524
Burkina Faso,BFA,Trade (% of GDP),NE.TRD.GNFS.ZS,20.7013700595553,21.2188624397492,21.2379483918704,21.2485012803128,14.3172756393415,16.0292171246163,16.7002191862921,18.8558132843739,21.4921288241186,22.3496083648567,21.5970104218475,25.442556614231,27.688726861213,29.231336311371,32.7936788935997,37.4993707069501,35.2134956783333,38.4035337580082,35.2192484844596,37.5285780653351,40.213028682332,40.7115242526657,39.8197514428109,37.4582972460124,39.7187056640872,40.9475469828696,37.9617294229875,39.4399463300075,38.1296822765951,32.3947599439306,35.4226504401749,33.7962364263647,28.3740163771975,29.6250839534616,39.2292222386411,40.7474714183407,38.1802977691941,37.4164187803511,40.9397835752562,35.2548157814824,35.1229419704263,31.6581708148511,31.3125228527966,30.3682364077323,35.4809436017462,34.1721697681049,35.1065423554549,33.7797172895073,35.3853169801502,40.2959836735924,49.0732385398039,57.4972531038508,61.2386079818398,64.0358513024234,58.8235624937426,59.0891813101662,57.8931727994406,59.2687802020168,60.3032990068569,56.7252602906424,
Burkina Faso,BFA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-10.9774391652808,-10.3610903621942,-10.1739809974079,-10.0895171174388,-8.71960327430893,-6.7240240383711,-6.5967574866648,-8.99880082125509,-9.08265253035232,-10.7151808837285,-10.6865299561208,-14.4196215809879,-14.8892724708551,-16.6077411507476,-16.1521525481315,-22.8028620110901,-18.8029907875215,-22.483000027195,-20.2824100523635,-21.0363092912992,-22.3119866348989,-22.1587030377373,-23.4283191872857,-21.6899984494004,-17.7968784123773,-21.1046175946421,-19.9806031554564,-16.722312723157,-16.132281903392,-14.8970347599155,-13.4892676162715,-12.9011395414928,-10.6810556399553,-11.7219973906899,-10.8259799478019,-12.4663583383578,-17.0530873580527,-15.7913567834157,-15.3235775312449,-18.5468047700204,-17.4335069998909,-13.5700052800125,-13.581791588413,-11.9273730909208,-13.717768999156,-14.4884748119236,-13.1928153500508,-13.0826328559089,-15.0866628753806,-12.7180419507457,-8.04154082900233,-5.10625206459666,-8.04243714590839,-9.88188039635833,-4.95955418543457,-6.87389023876136,-6.06124319093853,-6.36400893191666,-4.04465148155516,-5.98714603477684,
Burkina Faso,BFA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.839404612418,15.7899764009717,15.7059646946391,15.6690091988758,11.5184394568252,11.3766205814937,11.6484883364785,13.9273070528145,15.2873906772355,16.5323946242926,16.1417701889841,19.9310890976094,21.2889996660341,22.9195387310593,24.4729157208656,30.1511163590201,27.0082432329274,30.4432668926016,27.7508292684115,29.2824436783172,31.2625076586155,31.4351136452015,31.6240353150483,29.5741478477064,28.7577920382322,31.0260822887558,28.9711662892219,28.0811295265822,27.1309820899936,23.6458973519231,24.4559590282232,23.3486879839288,19.5275360085764,20.6735406720758,25.0276010932215,26.6069148783492,27.6166925636234,26.6038877818834,28.1316805532505,26.9008102757514,26.2782244851586,22.6140880474318,22.4471572206048,21.1478047493266,24.5993563004511,24.3303222900142,24.1496788527529,23.4311750727081,25.2359899277654,26.507012812169,28.5573896844031,31.3017525842237,34.6405225638741,36.9588658493908,31.8915583395886,32.9815357744638,31.9772079951896,32.8163945669667,32.173975244206,31.3562031627096,
Burkina Faso,BFA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.86196544713728,5.42888603877752,5.53198369723123,5.57949208143702,2.7988361825163,4.65259654312259,5.05173084981366,4.92850623155942,6.20473814688316,5.8172137405641,5.45524023286333,5.51146751662156,6.39972719517896,6.31179758031174,8.32076317273408,7.34825434792999,8.20525244540593,7.9602668654066,7.46841921604806,8.24613438701797,8.95052102371656,9.27641060746417,8.19571612776259,7.88414939830604,10.960913625855,9.92146469411376,8.99056313376556,11.3588168034253,10.9987001866015,8.74886259200754,10.9666914119517,10.4475484424359,8.8464803686211,8.95154328138584,14.2016211454196,14.1405565399915,10.5636052055707,10.8125309984677,12.8081030220056,8.35400550573099,8.8447174852677,9.0440827674193,8.86536563219181,9.22043165840572,10.8815873012951,9.84184747809064,10.9568635027021,10.3485422167992,10.1493270523848,13.7889708614234,20.5158488554008,26.1955005196271,26.5980854179657,27.0769854530325,26.932004154154,26.1076455357024,25.915964804251,26.4523856350501,28.1293237626508,25.3690571279328,
Bangladesh,BGD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.3039436708071,22.4823523745223,21.554848275691,21.6397630631354,24.1502678104311,23.0293137134448,22.9361029749964,21.9018601093214,19.9371403769383,19.8113211700256,20.8205969538367,17.0190718372794,19.4072895559385,18.3946565109774,14.0496210654104,10.9956261323865,22.3822749296616,19.4221981983695,21.0385149611892,21.9070635430834,23.377231112235,19.2471590909091,20.6069241937352,20.3168806212371,16.8117271749034,18.2221846249994,17.0187425082782,16.6877976312963,17.6780643099612,18.3251740190693,18.9665020125385,18.8898268850747,19.9340055024511,23.1215830698982,22.8658645545703,28.2094960764218,26.0760877233809,26.3255133900833,27.8800634028394,28.3879405571158,29.3217143619038,32.0980170730117,28.9673807211649,27.657884900158,26.8582341492431,34.396934864465,38.1119244325921,39.9423826531735,42.6209140325589,40.092796223023,37.8028426708321,47.4208498356898,48.1109227476789,46.2964027239758,44.5140801968096,42.0859963070382,37.9542963529911,35.3040000906967,38.2448929879071,36.7592997489934,30.7636403230219
Bangladesh,BGD,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,0.689426925177814,-0.917645561855312,-0.061345709045445,-1.67279281881488,-4.09344297738769,-3.70388089505221,-2.3675413201074,-3.28957586271826,-3.27552251666366,-3.51933634489501,-4.1943711686263,-4.4360972027909,-8.05782875029229,-5.31583784297094,-6.6474701359836,-5.20546834466302,-12.8901113932813,-5.34069426741468,-9.92318863917033,-9.68862458145717,-12.3886635301325,-8.98543278529981,-10.45632446148,-9.10918255889826,-10.0192169058033,-7.45322742425838,-6.6528785816745,-6.70769835337788,-6.82146237933592,-7.24488658318658,-7.14986903932067,-5.56460294780885,-4.76065168170884,-5.08704499839871,-4.86277726200569,-6.48022764869586,-6.663072424334,-5.28477227538213,-4.36540094540208,-4.87065578565318,-4.63331190592,-5.32489865688189,-4.14744285676103,-4.79558750827543,-4.56521625697246,-5.61125106860847,-5.40499730201458,-5.95171296019259,-7.30319706840754,-6.21253041179636,-5.75461729944892,-7.57669992470208,-7.78774502070034,-7.22065450323842,-6.53476020678819,-7.41264873394109,-4.65486643238399,-5.231784834938,-8.64297663168908,-6.11280486246002,-6.40140964960335
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,9.30725837281466,11.6999989681888,10.8080969923682,11.6562779409751,14.1218553939094,13.3665973042485,12.6518221475519,12.5957179860198,11.606331446801,11.6653287574603,12.5074840612315,10.7275845200351,13.7325591531154,11.8552471769742,10.348545600697,8.10054723852476,17.6361931614715,12.3814462328921,15.4808518001798,15.7978440622703,17.8829473211837,14.1162959381044,15.5316243276076,14.7130315900677,13.4154720403534,12.8377060246289,11.8358105449764,11.6977479923371,12.2497633446486,12.7850303011279,13.0581855259296,12.2272149164418,12.3473285920799,14.1043140341485,13.864320908288,17.3448618625588,16.3695800738575,15.8051428327327,16.1227321741207,16.6292981713845,16.9775131339119,18.7114578649468,16.557411788963,16.2267362042167,15.7117252031078,20.0040929665367,21.7584608673034,22.9470478066831,24.9620555504832,23.1526633174097,21.7787299851405,27.4987748801959,27.9493338841896,26.7585286136071,25.5244202017989,24.7493225204896,21.3045813926876,20.2678924628174,23.4439348097981,21.4360523057267,18.5825249863126
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.99668529799247,10.7823534063335,10.7467512833228,9.98348512216024,10.0284124165217,9.66271640919629,10.2842808274445,9.30614212330159,8.33080893013733,8.14599241256528,8.31311289260521,6.29148731724424,5.6747304028231,6.53940933400325,3.70107546471338,2.89507889386174,4.74608176819018,7.04075196547742,5.55766316100946,6.10921948081309,5.49428379105126,5.13086315280464,5.07529986612758,5.60384903116941,3.39625513455005,5.38447860037049,5.18293196330185,4.99004963895921,5.42830096531266,5.54014371794136,5.90831648660892,6.66261196863293,7.58667691037111,9.01726903574974,9.00154364628231,10.864634213863,9.70650764952346,10.5203705573506,11.7573312287186,11.7586423857313,12.3442012279919,13.3865592080649,12.4099689322019,11.4311486959413,11.1465089461353,14.3928418979283,16.3534635652888,16.9953348464905,17.6588584820757,16.9401329056133,16.0241126856916,19.9220749554939,20.1615888634893,19.5378741103687,18.9896599950107,17.3366737865485,16.6497149603036,15.0361076278794,14.800958178109,15.3232474432667,12.1811153367093
Bulgaria,BGR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.3964173548912,70.1610468042275,67.4993968221142,74.0878629932986,78.3773116646511,85.9973677186588,83.5035643944016,83.4076531631779,91.4617513059035,94.578970772527,69.847060845197,82.6823876197494,100.049800796813,84.0414854466377,90.7201293759513,55.2626916823838,85.8206737376906,86.4637364673225,77.0452088576146,90.0749760451372,77.7457069237525,79.0813687477668,75.2696110143524,79.0138810581269,93.0638911878994,99.7142133335392,111.04746275381,123.609646159658,124.785885742919,92.6926468702512,103.67486497353,117.82799141172,124.49021905247,130.061302046188,130.589266454695,126.983273760891,123.139273077146,130.224304689056,129.088387638043,125.172532869676,110.573844283321
Bulgaria,BGR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,5.01919274165407,1.11582428643324,1.0664185020508,0.208622621131929,1.88501116166576,-0.407113909060509,-3.43628536070974,-1.83705479958282,-0.330420314459996,-1.7377814609694,-3.60867668636237,4.27413411938099,-5.82669322709163,-7.62796922047508,-0.625,9.4163260634737,11.1733028765393,12.6886386168565,6.83748880764939,-4.5753867797908,-5.30799083615613,-9.31873390276496,-7.97500357512782,-10.1799930580107,-11.1506166067575,-14.6550800228827,-17.0917054920237,-18.8342348398997,-19.7488026639578,-8.25494554194762,-2.86238933819978,0.376372223436528,-3.18492019204557,-0.445636835403884,-0.978749208096649,0.955893638783976,4.9506820046002,4.33397800855564,2.54906248684715,3.21073453992891,1.6992070786847
Bulgaria,BGR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,30.6886123066186,34.5226112588971,33.2164891600317,36.9396201860833,38.2461502514927,43.2022408138597,43.4699248775556,42.6223539813803,45.8960858101817,48.1583761167482,36.7278687657797,39.2041267501842,52.9382470119522,45.8347273335564,45.6725646879757,22.923182809455,37.3236854305756,36.887548925233,35.1038600249826,47.325181412464,41.5268488799543,44.2000513252659,41.6223072947401,44.5969370580688,52.1072538973285,57.1846466782109,64.0695841229168,71.2219404997787,72.2673442034384,50.4737962060994,53.2686271558648,58.7258095941416,63.8375696222578,65.2534694407958,65.7840078313956,63.0136900610535,59.0942955362728,62.9451633402503,63.2696625755978,60.9808991648733,54.4373186023179
Bulgaria,BGR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,35.7078050482727,35.6384355453304,34.2829076620825,37.1482428072153,40.1311614131585,42.7951269047992,40.0336395168459,40.7852991817975,45.5656654957217,46.4205946557788,33.1191920794173,43.4782608695652,47.1115537848606,38.2067581130813,45.0475646879756,32.3395088729287,48.496988307115,49.5761875420895,41.941348832632,42.7497946326732,36.2188580437982,34.8813174225009,33.6473037196123,34.4169440000581,40.9566372905709,42.5295666553283,46.9778786308931,52.387705659879,52.5185415394806,42.2188506641518,50.406237817665,59.1021818175781,60.6526494302123,64.8078326053919,64.8052586232989,63.9695836998374,64.044977540873,67.2791413488059,65.818725062445,64.1916337048022,56.1365256810026
Bahrain,BHR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,239.348924963302,251.13888334995,225.758688357164,189.632583309598,190.330268981954,191.610232321025,183.523568876884,189.767930827029,172.832411464694,186.273821160598,210.160965794769,180.64181022066,181.124037169727,164.603897100189,155.17817162615,152.464315379845,164.115419261449,148.582078139234,128.48910154402,141.831698808263,135.809135327865,127.026266277537,131.133634216392,128.091582155216,140.737310039923,148.313525108923,147.104181068989,137.785050572304,145.882511145821,117.963725409489,120.472394522656,174.155268022181,185.884650580276,191.872554115951,175.567836938356,154.931374967452,139.620555512011,143.086667256454,151.409092385999,142.359339767544,
Bahrain,BHR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,8.86798203954753,11.1204770304471,12.2045593813831,3.7311164910282,2.642151855635,11.9292185565509,13.8973599372658,14.9678543960996,17.8435457222901,11.0139739794865,20.9506916498994,-10.6354842426687,-12.3600537393641,3.1452973968189,7.20836881587997,11.5167778265335,11.711629329714,9.5714862157464,0.718244376585953,15.9027923640407,22.5521987293296,20.1952563665723,13.8834983754533,16.034561841249,16.4729818827536,19.4745713029459,22.1737074559594,21.5740078918252,19.2721856154252,18.9674623207343,18.6022409572009,24.6820702402957,18.4063990368232,17.7370525482965,16.5336655573062,11.2830448546643,8.7810995557059,8.47269559323864,7.72532128210525,11.3234649623058,
Bahrain,BHR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,115.240471461877,120.009203159752,106.77706448789,92.9507334092851,93.8440585631597,89.8405068822373,84.8131044698092,87.4000382154648,77.4944328712018,87.6299235905555,94.6051370724346,95.6386472316645,96.7420454545455,80.7292998516852,73.9849014051351,70.4737687766559,76.2018949658674,69.5052959617436,63.8854285837168,62.964453222111,56.6284682992678,53.4155049554821,58.6250679204693,56.0285101569836,62.1321640785849,64.4194769029886,62.4652368065147,58.1055213402395,63.3051627651981,49.4981315443774,50.9350767827277,74.7365988909427,83.7391257717264,87.0677507838272,79.5170856905251,71.8241650563938,65.4197279781524,67.3069858316077,71.8418855519469,65.5179374026193,
Bahrain,BHR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,124.108453501425,131.129680190199,118.981623869273,96.6818499003133,96.4862104187947,101.769725438788,98.710464407075,102.367892611564,95.3379785934918,98.643897570042,115.555828722334,85.0031629889958,84.3819917151814,83.8745972485041,81.1932702210151,81.9905466031894,87.9135242955814,79.07678217749,64.6036729603028,78.8672455861517,79.1806670285974,73.6107613220545,72.5085662959225,72.0630719982325,78.6051459613386,83.8940482059345,84.6389442624741,79.6795292320647,82.5773483806233,68.4655938651118,69.5373177399286,99.4186691312384,102.14552480855,104.804803332124,96.0507512478313,83.1072099110581,74.2008275338583,75.7796814248463,79.5672068340522,76.8414023649251,
"Bahamas, The",BHS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,148.793828892006,150.180201826045,129.075265039896,133.258443795402,129.75113915177,125.337388329215,124.584487534626,121.895056587134,124.061710865761,121.72295247725,117.126017580178,,111.000326583932,110.120025268478,106.118618136001,101.461563203602,103.359961190168,104.401963792574,104.465441819773,105.856747021336,79.7348855718879,77.7261671656993,75.7027383336782,79.6449438925669,72.5008806383396,70.2779817050926,71.063540505226,76.0019833710461,81.3962709176308,87.5507143032777,88.0128155625079,87.4292228766863,76.5210439633098,78.6756024311196,88.3336891598687,84.2507345739471,84.9352787555354,86.7732819755931,76.1732759504048,73.9212809657543,76.3391963620934,77.7977438354797,75.9198161840516,
"Bahamas, The",BHS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,16.507713884993,15.148966842864,8.6681866407978,7.50393170074141,5.01226778829303,6.23455616802889,8.55263157894737,5.2814658762432,5.5198864790747,5.91304347826087,5.51952857477998,,-3.33736120182887,-1.79848389134555,-4.21643374175549,-0.967513669990351,0.573415265200517,-2.35900583000921,-5.36716243802858,-9.78137988362427,-5.97407601589297,-8.41184683063036,-2.78895920935674,-3.5498181755148,-4.35570335051329,2.07292741038333,0.556927832750288,0.42847882287591,-3.87649702120738,-10.9321596301852,-7.82890734333238,-8.44195325859775,-8.13968398991781,-8.76902778988407,-13.4631520935013,-7.99626883074484,-5.65932402255781,-9.16429677094208,-0.337295487925675,-0.746950580542398,-3.6643262587365,1.02210856927838,2.56723716381418,
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,66.1430575035063,67.5156174915906,60.2035391995491,62.8772560473302,62.3694356817385,59.551416080593,58.0159279778393,58.3067953554456,59.2709121933431,57.9049544994944,55.8032445026988,,57.1688438928805,55.9592545799116,55.1675259388781,51.2145384367964,51.3932729624838,53.3804848112918,54.9163021289006,57.8190634524799,42.8544807938904,43.0690069981649,39.2458487715175,41.5973810340409,38.4282919944264,34.1025271473546,35.2533063362378,37.7867522740851,42.6363839694191,49.2414369667314,47.9208614529201,47.935588067642,42.3303639766138,43.7223151105018,50.898420626685,46.123501702346,45.2973013890466,47.9687893732676,38.2552857191652,37.3341157731483,40.0017613104149,38.3878176331007,36.6762895101187,
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,82.6507713884993,82.6645843344546,68.8717258403469,70.3811877480716,67.3817034700316,65.7859722486219,66.5685595567867,63.5882612316888,64.7907986724178,63.8179979777553,61.3227730774787,,53.8314826910516,54.160770688566,50.9510921971226,50.247024766806,51.9666882276843,51.0214789812826,49.549139690872,48.0376835688556,36.8804047779975,34.6571601675345,36.4568895621607,38.0475628585261,34.0725886439131,36.175454557738,35.8102341689881,38.215231096961,38.7598869482117,38.3092773365463,40.0919541095878,39.4936348090443,34.190679986696,34.9532873206178,37.4352685331837,38.1272328716011,39.6379773664888,38.8044926023255,37.9179902312395,36.5871651926059,36.3374350516784,39.409926202379,39.2435266739329,
Bosnia and Herzegovina,BIH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.847227683838,91.8796126648453,107.500043530726,100.630964756317,125.666609057011,121.820541564193,104.192438189751,104.318900119379,95.2784791259677,113.4597628404,94.6550259619736,103.26487213645,98.0435219944544,83.5518574069494,86.1628773169201,73.7474978345482,80.9682123203619,87.8363496197781,88.1451116227118,87.9312420585364,90.5522811565311,89.341658524273,89.3082503412535,97.9595641121655,99.7748031736681,95.6711532877951,83.2540903520384
Bosnia and Herzegovina,BIH,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9506488399528,-51.0561346178411,-60.2646310347599,-44.963694955646,-71.0602146060908,-66.5326480069873,-46.8107528445547,-47.5338766414644,-46.5827754865784,-52.8800303343675,-39.0328397873956,-40.0026311109379,-27.9998992881115,-29.3487510277583,-32.4667418776277,-23.7287386505324,-21.5771304602851,-23.7644037103514,-23.4440261895128,-20.4451446844764,-22.5740394923591,-18.2769706195945,-16.6247175170526,-16.2145033516926,-14.7377665707444,-14.7197798760599,-14.6220172335053
Bosnia and Herzegovina,BIH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3989382618954,71.4678736413432,83.8823372827429,72.7973298559813,98.3634118315508,94.1765947855901,75.5015955171529,75.9263883804218,70.9306273062731,83.1698965873837,66.8439328746846,71.633751623694,63.0217106412829,56.4503042173539,59.3148095972739,48.7381182425403,51.2726713903235,55.8003766650648,55.7945689061123,54.1881933715064,56.5631603244451,53.8093145719337,52.966483929153,57.087033731929,57.2562848722062,55.1954665819275,48.9380537927718
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4482894219426,20.4117390235021,23.617706247983,27.8336349003353,27.3031972254601,27.6439467786027,28.6908426725982,28.3925117389574,24.3478518196947,30.2898662530162,27.811093087289,31.6311205127562,35.0218113531714,27.1015531895955,26.8480677196462,25.0093795920079,29.6955409300384,32.0359729547134,32.3505427165995,33.74304868703,33.989120832086,35.5323439523392,36.3417664121004,40.8725303802365,42.5185183014619,40.4756867058676,34.3160365592666
Belarus,BLR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6073903002309,66.6666666666667,117.391304347826,150.964467005076,155.375709548699,103.718194772782,96.7748997857579,125.516179156558,122.957697735989,120.835117829629,141.609165955024,137.044930473063,131.002058282291,134.141852273225,142.136510387704,118.88435169233,124.295103889386,128.153877979073,129.599478545475,108.63564482836,115.917972989303,157.974255073313,153.085269313372,119.815965235724,110.651424367582,115.914826201946,125.209322899662,133.367754723012,139.393736250171,130.850406102184,120.682353101234
Belarus,BLR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3094688221709,0,2.17391304347826,-15.7360406091371,-12.8365087393919,-4.38786520926172,-4.07529230239941,-5.79641795927269,-4.85543913717794,-2.42843508927769,-3.18752326523462,-3.54971700090839,-3.74702639421845,-3.82909246050847,-6.36384367036194,0.711265754889952,-4.17248035121804,-6.26777254843036,-7.72396810867951,-10.8827211799737,-13.1722022833906,-1.04353203469544,4.4685452434157,-3.1488090223703,-0.769416253088418,0.106706932202393,-0.190628653277022,0.211445679453646,1.51635427490421,-0.661238116232138,3.11871624287444
Belarus,BLR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.64896073903,33.3333333333333,57.6086956521739,83.3502538071066,84.1061091440454,54.0530299910216,50.4250960440786,65.6562985579151,63.9065684365836,61.6317764594536,72.3983446101294,70.2973237369855,67.3745423382546,68.9854723668665,74.2501770290328,59.08654296872,64.2337921203023,67.2108252637516,68.6617233270771,59.759183004167,64.545087636347,79.5088935540041,74.3083620349781,61.4823871290472,55.7104203103354,57.9040596348719,62.6999757764695,66.5781545217791,68.9386909876332,65.7558221092078,58.7818184291798
Belarus,BLR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9584295612009,33.3333333333333,59.7826086956522,67.6142131979695,71.2696004046535,49.6651647817599,46.3498037416792,59.8598805986424,59.0511292994057,59.2033413701759,69.2108213448948,66.7476067360771,63.6275159440361,65.156379906358,67.8863333586708,59.7978087236099,60.0613117690842,60.9430527153212,60.9377552183976,48.8764618241933,51.3728853529564,78.4653615193087,78.7769072783938,58.3335781066769,54.941004057247,58.0107665670743,62.5093471231924,66.7896002012327,70.4550452625374,65.0945839929757,61.9005346720542
Belize,BLZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,102.341747670488,106.384682842081,97.9937787932662,94.2278520234975,109.383270281863,90.621780030458,93.6906998728032,101.456893022773,107.296399310121,104.325600040742,100.241628725236,43.6228802006653,102.575238543829,96.8151081642601,102.198706938807,97.0278801710011,100.226139180771,108.441948309477,109.48571939791,121.675784136743,126.645259769623,120.446496442963,119.635763007736,119.945109771918,109.744178402034,118.594105724796,123.479259574805,124.132142545371,133.713086439684,109.455766649743,117.702407778628,126.947887585573,128.25657884077,131.952879339703,127.241271319982,125.229298434788,113.307524637074,112.072903817084,113.010630444892,110.022795949125,110.328827656597
Belize,BLZ,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,-12.4412969216767,-19.7177383062141,-20.1172862249163,-14.5659381040278,-8.02272327201749,-11.9431601851244,-3.58515781883481,-3.31063172581115,-6.65289211897154,-10.6387270407016,-2.30627223648622,43.6228802006653,-3.19782851948457,-3.49153258957466,-2.60448020285492,-1.14947475281272,-0.262342983206324,-2.92666520950022,-4.3452998622209,-13.032719060391,-20.7008134899481,-18.3043252300426,-13.675374408543,-12.839289316117,-8.0016882153191,-8.1195518273792,-0.520869629423383,-0.125617679548957,-7.37486131619494,-4.66780138274374,0.407853199975134,-1.70963392607932,0.649226066754119,-1.23276752867145,-2.94553374616071,-7.45495731051841,-8.93771073052207,-3.4177142356333,-0.298442921362841,-7.98430018861561,-0.291359824602252
